Day,Node,Demand
182,Adelaide,82.115
182,Brisbane,130.416
182,Melbourne,624.298
182,Sydney,254.546
183,APLNG,3255.785
183,Adelaide,77.16199999999999
183,Brisbane,126.033
183,Melbourne,487.139
183,Sydney,237.633
184,APLNG,3298.793
184,Adelaide,83.084
184,Brisbane,126.543
184,Melbourne,589.032
184,Sydney,216.36700000000002
185,APLNG,3316.465
185,Adelaide,82.759
185,Brisbane,111.145
185,Melbourne,762.467
185,Sydney,262.904
186,APLNG,3356.9179999999997
186,Adelaide,70.182
186,Brisbane,68.228
186,Melbourne,619.283
186,Sydney,251.163
187,APLNG,3362.895
187,Adelaide,68.44200000000001
187,Brisbane,101.115
187,Melbourne,575.2420000000001
187,Sydney,219.865
188,APLNG,3319.433
188,Adelaide,79.083
188,Brisbane,128.894
188,Melbourne,664.033
188,Sydney,245.90800000000002
189,APLNG,3400.8050000000003
189,Adelaide,85.702
189,Brisbane,136.521
189,Melbourne,728.338
189,Sydney,245.525
190,APLNG,3390.822
190,Adelaide,86.256
190,Brisbane,133.28
190,Melbourne,729.95
190,Sydney,236.488
191,APLNG,3361.208
191,Adelaide,84.22
191,Brisbane,142.55
191,Melbourne,642.247
191,Sydney,295.956
192,APLNG,3361.919
192,Adelaide,79.727
192,Brisbane,123.464
192,Melbourne,594.519
192,Sydney,290.978
193,APLNG,3337.96
193,Adelaide,73.062
193,Brisbane,67.403
193,Melbourne,625.092
193,Sydney,248.722
194,APLNG,3389.5510000000004
194,Adelaide,71.107
194,Brisbane,99.308
194,Melbourne,566.171
194,Sydney,229.388
195,APLNG,3422.247
195,Adelaide,74.616
195,Brisbane,135.035
195,Melbourne,623.169
195,Sydney,237.40800000000002
196,APLNG,3208.249
196,Adelaide,77.46100000000001
196,Brisbane,136.661
196,Melbourne,646.475
196,Sydney,255.122
197,APLNG,3168.745
197,Adelaide,73.768
197,Brisbane,132.158
197,Melbourne,651.589
197,Sydney,270.75800000000004
198,APLNG,3208.181
198,Adelaide,71.564
198,Brisbane,132.724
198,Melbourne,732.251
198,Sydney,252.932
199,APLNG,3256.362
199,Adelaide,62.647999999999996
199,Brisbane,123.933
199,Melbourne,747.921
199,Sydney,246.12600000000003
200,APLNG,3273.8030000000003
200,Adelaide,58.911
200,Brisbane,106.163
200,Melbourne,651.051
200,Sydney,242.764
201,APLNG,3231.233
201,Adelaide,69.747
201,Brisbane,108.434
201,Melbourne,559.86
201,Sydney,244.14699999999996
202,APLNG,3327.895
202,Adelaide,86.93299999999999
202,Brisbane,128.304
202,Melbourne,683.111
202,Sydney,255.701
203,APLNG,3324.2039999999997
203,Adelaide,88.76400000000001
203,Brisbane,128.11
203,Melbourne,699.524
203,Sydney,267.007
204,APLNG,3322.438
204,Adelaide,89.241
204,Brisbane,136.476
204,Melbourne,655.868
204,Sydney,263.468
205,APLNG,3233.428
205,Adelaide,86.821
205,Brisbane,136.101
205,Melbourne,717.355
205,Sydney,291.645
206,APLNG,3241.947
206,Adelaide,76.776
206,Brisbane,130.113
206,Melbourne,694.579
206,Sydney,278.385
207,APLNG,3262.041
207,Adelaide,65.25399999999999
207,Brisbane,115.09
207,Melbourne,675.8019999999999
207,Sydney,258.605
208,APLNG,3326.985
208,Adelaide,69.431
208,Brisbane,117.206
208,Melbourne,620.9019999999999
208,Sydney,264.598
209,APLNG,3340.119
209,Adelaide,82.297
209,Brisbane,129.571
209,Melbourne,610.7
209,Sydney,266.742
210,APLNG,3304.819
210,Adelaide,93.99499999999999
210,Brisbane,131.832
210,Melbourne,573.461
210,Sydney,278.437
211,APLNG,3307.2400000000002
211,Adelaide,86.141
211,Brisbane,124.099
211,Melbourne,535.753
211,Sydney,266.184
212,APLNG,3092.1549999999997
212,Adelaide,82.184
212,Brisbane,122.488
212,Melbourne,608.667
212,Sydney,270.601
213,APLNG,3082.076
213,Adelaide,74.729
213,Brisbane,125.715
213,Melbourne,628.332
213,Sydney,266.40500000000003
214,APLNG,3120.513
214,Adelaide,61.407000000000004
214,Brisbane,112.975
214,Melbourne,494.908
214,Sydney,247.22400000000002
215,APLNG,3167.3849999999998
215,Adelaide,58.473
215,Brisbane,108.875
215,Melbourne,441.072
215,Sydney,246.51699999999997
216,APLNG,3135.815
216,Adelaide,79.346
216,Brisbane,127.068
216,Melbourne,558.9060000000001
216,Sydney,275.743
217,APLNG,2921.155
217,Adelaide,86.239
217,Brisbane,132.33
217,Melbourne,836.6940000000001
217,Sydney,275.91900000000004
218,APLNG,2950.841
218,Adelaide,90.54599999999999
218,Brisbane,134.628
218,Melbourne,758.346
218,Sydney,299.143
219,APLNG,2966.911
219,Adelaide,90.85900000000001
219,Brisbane,134.065
219,Melbourne,745.658
219,Sydney,306.34
220,APLNG,3054.3940000000002
220,Adelaide,93.693
220,Brisbane,134.469
220,Melbourne,770.37
220,Sydney,306.572
221,APLNG,3160.581
221,Adelaide,76.564
221,Brisbane,120.886
221,Melbourne,536.7330000000001
221,Sydney,257.182
222,APLNG,3249.95
222,Adelaide,73.929
222,Brisbane,112.791
222,Melbourne,521.613
222,Sydney,277.227
223,APLNG,3097.43
223,Adelaide,77.809
223,Brisbane,134.721
223,Melbourne,555.014
223,Sydney,298.048
224,APLNG,2980.056
224,Adelaide,83.286
224,Brisbane,131.078
224,Melbourne,582.574
224,Sydney,285.104
225,APLNG,2916.301
225,Adelaide,76.453
225,Brisbane,131.058
225,Melbourne,500.454
225,Sydney,282.893
226,APLNG,3280.826
226,Adelaide,70.86800000000001
226,Brisbane,129.303
226,Melbourne,402.072
226,Sydney,256.801
227,APLNG,3366.284
227,Adelaide,62.337
227,Brisbane,80.511
227,Melbourne,480.347
227,Sydney,266.00500000000005
228,APLNG,3385.669
228,Adelaide,58.263
228,Brisbane,70.161
228,Melbourne,409.41200000000003
228,Sydney,230.586
229,APLNG,3468.275
229,Adelaide,65.708
229,Brisbane,72.274
229,Melbourne,466.454
229,Sydney,233.822
230,APLNG,3462.1820000000002
230,Adelaide,79.619
230,Brisbane,84.849
230,Melbourne,470.866
230,Sydney,261.712
231,APLNG,3475.695
231,Adelaide,82.152
231,Brisbane,85.229
231,Melbourne,476.832
231,Sydney,260.947
232,APLNG,3515.816
232,Adelaide,76.319
232,Brisbane,84.579
232,Melbourne,619.525
232,Sydney,267.579
233,APLNG,3467.311
233,Adelaide,71.506
233,Brisbane,85.059
233,Melbourne,579.64
233,Sydney,277.617
234,APLNG,3520.5460000000003
234,Adelaide,75.518
234,Brisbane,69.464
234,Melbourne,646.703
234,Sydney,244.728
235,APLNG,3467.1580000000004
235,Adelaide,65.564
235,Brisbane,39.16
235,Melbourne,765.0600000000001
235,Sydney,235.721
236,APLNG,3586.137
236,Adelaide,61.122
236,Brisbane,36.574
236,Melbourne,720.985
236,Sydney,227.95
237,APLNG,3529.0510000000004
237,Adelaide,73.83200000000001
237,Brisbane,72.012
237,Melbourne,752.779
237,Sydney,254.07
238,APLNG,3561.566
238,Adelaide,69.477
238,Brisbane,84.006
238,Melbourne,731.6719999999999
238,Sydney,262.866
239,APLNG,3062.303
239,Adelaide,59.881
239,Brisbane,87.669
239,Melbourne,588.354
239,Sydney,255.65099999999998
240,APLNG,3101.744
240,Adelaide,58.788000000000004
240,Brisbane,84.575
240,Melbourne,519.0749999999999
240,Sydney,277.938
241,APLNG,3184.644
241,Adelaide,53.372
241,Brisbane,52.222
241,Melbourne,492.04699999999997
241,Sydney,263.39799999999997
242,APLNG,3291.3
242,Adelaide,42.45
242,Brisbane,50.386
242,Melbourne,377.337
242,Sydney,229.622
243,APLNG,3368.111
243,Adelaide,62.064
243,Brisbane,56.415
243,Melbourne,383.908
243,Sydney,216.08599999999998
244,APLNG,3407.6639999999998
244,Adelaide,75.226
244,Brisbane,99.266
244,Melbourne,607.383
244,Sydney,246.9
245,APLNG,3363.793
245,Adelaide,69.714
245,Brisbane,119.535
245,Melbourne,519.601
245,Sydney,259.922
246,APLNG,3421.431
246,Adelaide,62.800000000000004
246,Brisbane,119.468
246,Melbourne,369.805
246,Sydney,243.953
247,APLNG,3443.7580000000003
247,Adelaide,70.765
247,Brisbane,117.767
247,Melbourne,360.738
247,Sydney,215.496
248,APLNG,3475.102
248,Adelaide,66.19200000000001
248,Brisbane,102.556
248,Melbourne,416.764
248,Sydney,226.53199999999998
249,APLNG,3488.696
249,Adelaide,51.334
249,Brisbane,70.178
249,Melbourne,414.95
249,Sydney,204.88400000000001
250,APLNG,3594.2200000000003
250,Adelaide,49.032
250,Brisbane,73.037
250,Melbourne,371.21
250,Sydney,213.35
251,APLNG,3521.952
251,Adelaide,51.131
251,Brisbane,110.899
251,Melbourne,310.728
251,Sydney,234.769
252,APLNG,3528.49
252,Adelaide,58.394
252,Brisbane,122.894
252,Melbourne,331.10900000000004
252,Sydney,232.20299999999997
253,APLNG,3575.1499999999996
253,Adelaide,62.19
253,Brisbane,122.284
253,Melbourne,429.289
253,Sydney,264.544
254,APLNG,3573.527
254,Adelaide,56.349000000000004
254,Brisbane,125.894
254,Melbourne,357.144
254,Sydney,258.718
255,APLNG,3616.92
255,Adelaide,49.327000000000005
255,Brisbane,106.735
255,Melbourne,321.01
255,Sydney,242.048
256,APLNG,3643.2129999999997
256,Adelaide,46.635999999999996
256,Brisbane,70.602
256,Melbourne,391.004
256,Sydney,214.651
257,APLNG,3639.627
257,Adelaide,51.103
257,Brisbane,72.024
257,Melbourne,331.724
257,Sydney,212.24200000000002
258,APLNG,3622.19
258,Adelaide,62.519999999999996
258,Brisbane,107.882
258,Melbourne,369.44
258,Sydney,236.46699999999998
259,APLNG,3778.861
259,Adelaide,60.982
259,Brisbane,120.078
259,Melbourne,381.342
259,Sydney,239.66
260,APLNG,3682.0339999999997
260,Adelaide,54.843999999999994
260,Brisbane,127.257
260,Melbourne,310.91
260,Sydney,222.793
261,APLNG,3690.477
261,Adelaide,60.873000000000005
261,Brisbane,125.385
261,Melbourne,383.637
261,Sydney,218.50599999999997
262,APLNG,3689.5280000000002
262,Adelaide,49.988
262,Brisbane,107.749
262,Melbourne,315.718
262,Sydney,226.995
263,APLNG,3814.87
263,Adelaide,43.153000000000006
263,Brisbane,71.062
263,Melbourne,207.65
263,Sydney,186.623
264,APLNG,3849.443
264,Adelaide,42.936
264,Brisbane,72.497
264,Melbourne,208.146
264,Sydney,195.65800000000002
265,APLNG,3805.749
265,Adelaide,58.251
265,Brisbane,109.028
265,Melbourne,256.404
265,Sydney,210.89
266,APLNG,3802.209
266,Adelaide,62.116
266,Brisbane,123.39
266,Melbourne,340.768
266,Sydney,214.185
267,APLNG,3813.7560000000003
267,Adelaide,68.571
267,Brisbane,123.747
267,Melbourne,436.062
267,Sydney,220.27700000000002
268,APLNG,3753.148
268,Adelaide,79.376
268,Brisbane,123.635
268,Melbourne,493.455
268,Sydney,228.063
269,APLNG,3812.3230000000003
269,Adelaide,80.232
269,Brisbane,97.517
269,Melbourne,664.169
269,Sydney,233.779
270,APLNG,3846.6589999999997
270,Adelaide,66.539
270,Brisbane,81.04
270,Melbourne,538.559
270,Sydney,227.73899999999998
271,APLNG,3848.3289999999997
271,Adelaide,59.717
271,Brisbane,82.418
271,Melbourne,476.872
271,Sydney,219.427
272,APLNG,3827.7960000000003
272,Adelaide,59.244
272,Brisbane,117.284
272,Melbourne,509.653
272,Sydney,240.47299999999998
273,APLNG,3781.84
273,Adelaide,63.929
273,Brisbane,120.993
273,Melbourne,379.826
273,Sydney,237.426
274,APLNG,3809.495
274,Adelaide,69.65
274,Brisbane,117.613
274,Melbourne,339.408
274,Sydney,226.50900000000001
275,APLNG,3773.742
275,Adelaide,51.177
275,Brisbane,130.66
275,Melbourne,327.977
275,Sydney,210.06300000000002
276,APLNG,3799.098
276,Adelaide,36.593
276,Brisbane,88.629
276,Melbourne,221.265
276,Sydney,195.692
277,APLNG,3844.511
277,Adelaide,28.631
277,Brisbane,75.261
277,Melbourne,168.985
277,Sydney,182.308
278,APLNG,3836.3740000000003
278,Adelaide,43.222
278,Brisbane,75.95
278,Melbourne,182.629
278,Sydney,161.16600000000003
279,APLNG,3791.9610000000002
279,Adelaide,54.948
279,Brisbane,77.972
279,Melbourne,451.099
279,Sydney,152.012
280,APLNG,3734.681
280,Adelaide,65.52199999999999
280,Brisbane,118.546
280,Melbourne,525.888
280,Sydney,205.37
281,APLNG,3730.1989999999996
281,Adelaide,77.797
281,Brisbane,114.454
281,Melbourne,399.356
281,Sydney,205.102
282,APLNG,3767.876
282,Adelaide,65.386
282,Brisbane,122.916
282,Melbourne,397.803
282,Sydney,183.622
283,APLNG,3866.447
283,Adelaide,53.658
283,Brisbane,106.33
283,Melbourne,437.867
283,Sydney,181.197
284,APLNG,3943.2799999999997
284,Adelaide,41.913
284,Brisbane,72.003
284,Melbourne,269.345
284,Sydney,169.28300000000002
285,APLNG,3899.2690000000002
285,Adelaide,41.399
285,Brisbane,71.14
285,Melbourne,311.913
285,Sydney,139.25300000000001
286,APLNG,3838.5330000000004
286,Adelaide,45.016000000000005
286,Brisbane,113.667
286,Melbourne,278.272
286,Sydney,162.002
287,APLNG,3881.468
287,Adelaide,47.513
287,Brisbane,114.688
287,Melbourne,297.804
287,Sydney,177.022
288,APLNG,3930.149
288,Adelaide,45.741
288,Brisbane,117.356
288,Melbourne,240.232
288,Sydney,177.588
289,APLNG,3874.308
289,Adelaide,47.023
289,Brisbane,117.725
289,Melbourne,247.799
289,Sydney,168.663
290,APLNG,3840.173
290,Adelaide,54.535
290,Brisbane,111.25
290,Melbourne,282.699
290,Sydney,176.24300000000002
291,APLNG,3908.926
291,Adelaide,47.451
291,Brisbane,97.249
291,Melbourne,246.63
291,Sydney,137.291
292,APLNG,3902.7309999999998
292,Adelaide,43.166
292,Brisbane,103.939
292,Melbourne,355.62
292,Sydney,144.273
293,APLNG,3884.2290000000003
293,Adelaide,46.96
293,Brisbane,118.163
293,Melbourne,430.001
293,Sydney,179.54399999999998
294,APLNG,3867.013
294,Adelaide,47.32000000000001
294,Brisbane,121.379
294,Melbourne,350.882
294,Sydney,185.15499999999997
295,APLNG,3904.916
295,Adelaide,52.419000000000004
295,Brisbane,117.476
295,Melbourne,314.259
295,Sydney,174.142
296,APLNG,3891.2839999999997
296,Adelaide,50.42
296,Brisbane,119.542
296,Melbourne,274.02
296,Sydney,171.477
297,APLNG,3885.176
297,Adelaide,50.788
297,Brisbane,100.755
297,Melbourne,235.261
297,Sydney,158.43
298,APLNG,3935.252
298,Adelaide,50.184
298,Brisbane,72.548
298,Melbourne,396.6
298,Sydney,144.675
299,APLNG,3950.303
299,Adelaide,54.528
299,Brisbane,73.009
299,Melbourne,459.018
299,Sydney,176.153
300,APLNG,3893.651
300,Adelaide,61.235
300,Brisbane,108.12
300,Melbourne,399.51
300,Sydney,213.683
301,APLNG,3997.71
301,Adelaide,57.315
301,Brisbane,127.028
301,Melbourne,335.552
301,Sydney,201.707
302,APLNG,3968.906
302,Adelaide,53.608999999999995
302,Brisbane,127.889
302,Melbourne,266.48
302,Sydney,196.632
303,APLNG,3936.6490000000003
303,Adelaide,56.073
303,Brisbane,117.586
303,Melbourne,241.784
303,Sydney,184.83200000000002
304,APLNG,4022.08
304,Adelaide,56.447
304,Brisbane,103.669
304,Melbourne,241.612
304,Sydney,177.415
305,APLNG,4082.279
305,Adelaide,50.144
305,Brisbane,71.283
305,Melbourne,314.306
305,Sydney,139.21200000000002
306,APLNG,4110.425
306,Adelaide,44.33
306,Brisbane,66.257
306,Melbourne,273.32
306,Sydney,164.998
307,APLNG,4116.752
307,Adelaide,46.607
307,Brisbane,83.824
307,Melbourne,248.228
307,Sydney,182.113
308,APLNG,4122.34
308,Adelaide,46.568
308,Brisbane,86.52
308,Melbourne,181.868
308,Sydney,192.83
309,APLNG,4156.765
309,Adelaide,53.455
309,Brisbane,83.492
309,Melbourne,248.738
309,Sydney,164.412
310,APLNG,4127.311
310,Adelaide,56.135999999999996
310,Brisbane,79.16
310,Melbourne,351.143
310,Sydney,194.132
311,APLNG,4101.393
311,Adelaide,53.496
311,Brisbane,79.02
311,Melbourne,339.058
311,Sydney,182.872
312,APLNG,4086.6000000000004
312,Adelaide,42.733999999999995
312,Brisbane,72.845
312,Melbourne,318.702
312,Sydney,163.292
313,APLNG,4066.556
313,Adelaide,40.757999999999996
313,Brisbane,74.275
313,Melbourne,248.037
313,Sydney,164.602
314,APLNG,4087.4260000000004
314,Adelaide,45.952
314,Brisbane,84.579
314,Melbourne,201.83
314,Sydney,185.352
315,APLNG,4092.935
315,Adelaide,41.532
315,Brisbane,83.86
315,Melbourne,179.999
315,Sydney,180.82299999999998
316,APLNG,4093.575
316,Adelaide,46.813
316,Brisbane,88.487
316,Melbourne,188.513
316,Sydney,196.132
317,APLNG,4075.6459999999997
317,Adelaide,52.408
317,Brisbane,88.852
317,Melbourne,189.192
317,Sydney,198.535
318,APLNG,4083.34
318,Adelaide,49.631
318,Brisbane,80.71
318,Melbourne,204.011
318,Sydney,192.808
319,APLNG,4089.843
319,Adelaide,38.394999999999996
319,Brisbane,67.638
319,Melbourne,190.583
319,Sydney,168.162
320,APLNG,4104.744
320,Adelaide,37.358000000000004
320,Brisbane,67.808
320,Melbourne,173.894
320,Sydney,164.609
321,APLNG,3944.166
321,Adelaide,44.300000000000004
321,Brisbane,81.794
321,Melbourne,198.889
321,Sydney,184.39
322,APLNG,4027.839
322,Adelaide,42.449
322,Brisbane,82.421
322,Melbourne,215.579
322,Sydney,202.33100000000002
323,APLNG,4087.258
323,Adelaide,33.507999999999996
323,Brisbane,86.95
323,Melbourne,231.81
323,Sydney,188.295
324,APLNG,4115.387
324,Adelaide,30.17
324,Brisbane,100.484
324,Melbourne,181.892
324,Sydney,201.897
325,APLNG,4103.193
325,Adelaide,29.436999999999998
325,Brisbane,105.512
325,Melbourne,193.737
325,Sydney,189.94299999999998
326,APLNG,4102.127
326,Adelaide,23.108
326,Brisbane,71.001
326,Melbourne,189.024
326,Sydney,174.60399999999998
327,APLNG,4134.055
327,Adelaide,25.747
327,Brisbane,68.621
327,Melbourne,192.015
327,Sydney,171.124
328,APLNG,4117.147
328,Adelaide,37.06
328,Brisbane,98.835
328,Melbourne,209.358
328,Sydney,190.129
329,APLNG,4081.708
329,Adelaide,38.172
329,Brisbane,102.479
329,Melbourne,211.874
329,Sydney,203.59499999999997
330,APLNG,4093.9480000000003
330,Adelaide,39.002
330,Brisbane,100.539
330,Melbourne,182.923
330,Sydney,204.853
331,APLNG,4102.175
331,Adelaide,44.578
331,Brisbane,99.144
331,Melbourne,205.319
331,Sydney,202.38
332,APLNG,4049.199
332,Adelaide,39.762
332,Brisbane,101.542
332,Melbourne,217.34799999999998
332,Sydney,196.899
333,APLNG,4021.077
333,Adelaide,34.483000000000004
333,Brisbane,71.275
333,Melbourne,164.591
333,Sydney,157.695
334,APLNG,3975.6150000000002
334,Adelaide,38.488
334,Brisbane,68.044
334,Melbourne,213.34699999999998
334,Sydney,162.674
335,APLNG,3945.483
335,Adelaide,44.715999999999994
335,Brisbane,112.585
335,Melbourne,197.394
335,Sydney,201.327
336,APLNG,3918.2529999999997
336,Adelaide,47.704
336,Brisbane,120.765
336,Melbourne,216.035
336,Sydney,197.906
337,APLNG,3853.139
337,Adelaide,39.921
337,Brisbane,113.308
337,Melbourne,251.942
337,Sydney,205.93199999999996
338,APLNG,3744.265
338,Adelaide,43.291
338,Brisbane,83.551
338,Melbourne,226.613
338,Sydney,210.301
339,APLNG,3957.656
339,Adelaide,43.644000000000005
339,Brisbane,103.9
339,Melbourne,204.25099999999998
339,Sydney,199.322
340,APLNG,3951.3410000000003
340,Adelaide,36.718
340,Brisbane,96.883
340,Melbourne,179.751
340,Sydney,195.916
341,APLNG,3935.986
341,Adelaide,40.981
341,Brisbane,85.951
341,Melbourne,209.95
341,Sydney,191.187
342,APLNG,3883.011
342,Adelaide,50.730000000000004
342,Brisbane,110.228
342,Melbourne,293.714
342,Sydney,221.255
343,APLNG,3917.55
343,Adelaide,51.281
343,Brisbane,118.92
343,Melbourne,308.407
343,Sydney,228.031
344,APLNG,4034.3379999999997
344,Adelaide,48.762
344,Brisbane,114.669
344,Melbourne,224.684
344,Sydney,225.41899999999998
345,APLNG,4034.48
345,Adelaide,49.117000000000004
345,Brisbane,108.153
345,Melbourne,243.335
345,Sydney,226.775
346,APLNG,4063.986
346,Adelaide,46.791
346,Brisbane,100.28
346,Melbourne,215.21
346,Sydney,223.36599999999999
347,APLNG,4111.317
347,Adelaide,34.798
347,Brisbane,70.594
347,Melbourne,169.819
347,Sydney,208.35999999999999
348,APLNG,4111.45
348,Adelaide,36.301
348,Brisbane,68.172
348,Melbourne,156.926
348,Sydney,193.596
349,APLNG,4191.469
349,Adelaide,46.163
349,Brisbane,100.073
349,Melbourne,211.047
349,Sydney,228.43200000000002
350,APLNG,3851.814
350,Adelaide,44.217
350,Brisbane,119.406
350,Melbourne,185.789
350,Sydney,225.428
351,APLNG,4101.988
351,Adelaide,45.189
351,Brisbane,126.422
351,Melbourne,192.983
351,Sydney,224.80199999999996
352,APLNG,3958.522
352,Adelaide,47.742999999999995
352,Brisbane,117.656
352,Melbourne,192.378
352,Sydney,201.77999999999997
353,APLNG,4161.956
353,Adelaide,46.172
353,Brisbane,104.475
353,Melbourne,215.506
353,Sydney,185.506
354,APLNG,4187.159
354,Adelaide,38.728
354,Brisbane,69.21
354,Melbourne,200.347
354,Sydney,171.923
355,APLNG,4165.375
355,Adelaide,37.999
355,Brisbane,68.171
355,Melbourne,206.969
355,Sydney,168.474
356,APLNG,4138.345
356,Adelaide,47.638000000000005
356,Brisbane,109.306
356,Melbourne,216.651
356,Sydney,194.834
357,APLNG,4144.214
357,Adelaide,46.903000000000006
357,Brisbane,104.455
357,Melbourne,245.238
357,Sydney,195.751
358,APLNG,4195.8369999999995
358,Adelaide,44.922
358,Brisbane,102.23
358,Melbourne,216.792
358,Sydney,194.98
359,APLNG,4241.152
359,Adelaide,41.459
359,Brisbane,84.002
359,Melbourne,206.99
359,Sydney,128.693
360,APLNG,4314.247
360,Adelaide,33.019
360,Brisbane,56.552
360,Melbourne,195.918
360,Sydney,119.83800000000001
361,APLNG,4279.459
361,Adelaide,33.043
361,Brisbane,57.369
361,Melbourne,163.003
361,Sydney,117.039
362,APLNG,4270.735000000001
362,Adelaide,34.205
362,Brisbane,61.624
362,Melbourne,166.715
362,Sydney,129.19899999999998
363,APLNG,4201.996
363,Adelaide,37.996
363,Brisbane,63.066
363,Melbourne,218.054
363,Sydney,125.38
364,APLNG,4279.843
364,Adelaide,42.629999999999995
364,Brisbane,72.373
364,Melbourne,208.623
364,Sydney,173.157
365,APLNG,4281.7919999999995
365,Adelaide,40.616
365,Brisbane,76.482
365,Melbourne,197.374
365,Sydney,178.823
366,APLNG,4248.516
366,Adelaide,36.605000000000004
366,Brisbane,75.033
366,Melbourne,176.737
366,Sydney,182.846
1,APLNG,4204.0650000000005
1,Adelaide,31.609
1,Brisbane,70.558
1,Melbourne,149.178
1,Sydney,174.15099999999998
2,APLNG,3923.218
2,Adelaide,34.399
2,Brisbane,96.452
2,Melbourne,144.814
2,Sydney,174.485
3,APLNG,3800.564
3,Adelaide,34.885
3,Brisbane,98.98
3,Melbourne,153.197
3,Sydney,176.62699999999998
4,APLNG,3796.553
4,Adelaide,44.492999999999995
4,Brisbane,121.131
4,Melbourne,199.682
4,Sydney,194.71
5,APLNG,3741.0
5,Adelaide,45.126000000000005
5,Brisbane,123.941
5,Melbourne,217.049
5,Sydney,204.95999999999998
6,APLNG,3589.866
6,Adelaide,45.122
6,Brisbane,119.625
6,Melbourne,222.766
6,Sydney,200.70999999999998
7,APLNG,4013.907
7,Adelaide,45.096000000000004
7,Brisbane,118.436
7,Melbourne,187.079
7,Sydney,206.39000000000001
8,APLNG,4191.02
8,Adelaide,40.388999999999996
8,Brisbane,113.805
8,Melbourne,175.643
8,Sydney,211.031
9,APLNG,4138.039
9,Adelaide,26.953000000000003
9,Brisbane,103.638
9,Melbourne,148.068
9,Sydney,190.379
10,APLNG,4062.6679999999997
10,Adelaide,23.293
10,Brisbane,104.075
10,Melbourne,150.404
10,Sydney,177.685
11,APLNG,4073.491
11,Adelaide,34.47
11,Brisbane,121.54
11,Melbourne,179.299
11,Sydney,210.67000000000002
12,APLNG,4068.741
12,Adelaide,44.153000000000006
12,Brisbane,123.615
12,Melbourne,186.393
12,Sydney,217.12900000000002
13,APLNG,4051.73
13,Adelaide,44.152
13,Brisbane,124.799
13,Melbourne,182.11
13,Sydney,212.703
14,APLNG,4011.2780000000002
14,Adelaide,45.348
14,Brisbane,113.722
14,Melbourne,194.674
14,Sydney,212.84
15,APLNG,4004.26
15,Adelaide,44.393
15,Brisbane,110.965
15,Melbourne,227.736
15,Sydney,205.397
16,APLNG,4035.48
16,Adelaide,35.838
16,Brisbane,99.902
16,Melbourne,230.644
16,Sydney,187.731
17,APLNG,4125.62
17,Adelaide,37.314
17,Brisbane,102.498
17,Melbourne,223.052
17,Sydney,191.20000000000002
18,APLNG,4112.664
18,Adelaide,46.417
18,Brisbane,119.448
18,Melbourne,216.686
18,Sydney,207.509
19,APLNG,4014.4790000000003
19,Adelaide,45.553
19,Brisbane,117.101
19,Melbourne,230.053
19,Sydney,223.491
20,APLNG,4072.657
20,Adelaide,44.256
20,Brisbane,123.127
20,Melbourne,207.854
20,Sydney,227.20000000000002
21,APLNG,4074.09
21,Adelaide,42.305
21,Brisbane,124.049
21,Melbourne,204.098
21,Sydney,213.38600000000002
22,APLNG,4027.2690000000002
22,Adelaide,38.81999999999999
22,Brisbane,120.459
22,Melbourne,176.947
22,Sydney,207.327
23,APLNG,4068.422
23,Adelaide,29.616999999999997
23,Brisbane,102.447
23,Melbourne,152.206
23,Sydney,192.27100000000002
24,APLNG,4048.777
24,Adelaide,29.333000000000002
24,Brisbane,100.624
24,Melbourne,175.172
24,Sydney,178.621
25,APLNG,3990.598
25,Adelaide,36.674
25,Brisbane,112.413
25,Melbourne,171.862
25,Sydney,173.96400000000003
26,APLNG,3922.388
26,Adelaide,35.980000000000004
26,Brisbane,105.429
26,Melbourne,172.297
26,Sydney,183.778
27,APLNG,3682.7929999999997
27,Adelaide,43.668000000000006
27,Brisbane,118.25
27,Melbourne,199.439
27,Sydney,215.218
28,APLNG,3734.011
28,Adelaide,41.58
28,Brisbane,118.847
28,Melbourne,191.209
28,Sydney,229.796
29,APLNG,3954.7390000000005
29,Adelaide,41.938
29,Brisbane,117.735
29,Melbourne,188.513
29,Sydney,224.989
30,APLNG,4060.339
30,Adelaide,36.437
30,Brisbane,102.589
30,Melbourne,161.663
30,Sydney,194.344
31,APLNG,4082.05
31,Adelaide,36.754999999999995
31,Brisbane,111.501
31,Melbourne,166.08
31,Sydney,192.192
32,APLNG,4032.132
32,Adelaide,45.577000000000005
32,Brisbane,118.854
32,Melbourne,203.25
32,Sydney,197.531
33,APLNG,3983.206
33,Adelaide,47.778999999999996
33,Brisbane,122.044
33,Melbourne,221.389
33,Sydney,172.90200000000002
34,APLNG,4031.853
34,Adelaide,45.394000000000005
34,Brisbane,127.606
34,Melbourne,203.086
34,Sydney,188.13
35,APLNG,4073.214
35,Adelaide,45.285
35,Brisbane,126.555
35,Melbourne,182.603
35,Sydney,194.544
36,APLNG,4033.6270000000004
36,Adelaide,44.324
36,Brisbane,124.905
36,Melbourne,173.717
36,Sydney,171.974
37,APLNG,3977.803
37,Adelaide,39.699
37,Brisbane,110.831
37,Melbourne,158.182
37,Sydney,152.425
38,APLNG,3907.1769999999997
38,Adelaide,41.047
38,Brisbane,111.97
38,Melbourne,181.69
38,Sydney,163.684
39,APLNG,3984.045
39,Adelaide,46.946
39,Brisbane,126.188
39,Melbourne,216.556
39,Sydney,202.381
40,APLNG,4043.09
